City,City,Crash Type,Latitude,Location Flag,Location,Longitude,Number of Records,Year
VANCOUVER,1,PDO,49.206162,Intersection,ELLIOTT ST & QUAYSIDE CRT,-123.05682,1,2015
VANCOUVER,20,PDO,49.207107,Intersection,ELLIOTT ST & SE MARINE DR,-123.056819,1,2015
NORTH VANCOUVER,1,PDO,49.349096,Road Segment,500 BLK HERMOSA AVE,-123.083114,1,2014
NORTH VANCOUVER,1,PDO,49.308854,Road Segment,500 BLK N DOLLARTON HWY,-122.953046,1,2014
NORTH VANCOUVER,1,PDO,49.35988,Road Segment,5100 BLK FRANCISCO CRT,-123.088054,1,2014
NORTH VANCOUVER,1,PDO,49.337937,Road Segment,5100 BLK INDIAN RIVER DR,-122.929597,1,2014
NORTH VANCOUVER,1,PDO,49.360425,Road Segment,5200 BLK RANGER AVE,-123.091953,1,2014
NORTH VANCOUVER,1,PDO,49.361824,Road Segment,5300 BLK RANGER AVE,-123.094692,1,2014
NORTH VANCOUVER,1,PDO,49.361414,Road Segment,5300 BLK SONORA DR,-123.098063,1,2014
NORTH VANCOUVER,1,PDO,49.363623,Road Segment,5400 BLK CORTEZ RD,-123.094419,1,2014
NORTH VANCOUVER,1,PDO,49.363623,Road Segment,5400 BLK CORTEZ RD,-123.094419,1,2014
NORTH VANCOUVER,1,PDO,49.325014,Road Segment,600 BLK E 18TH ST,-123.055461,1,2014
NORTH VANCOUVER,1,PDO,49.335608,Road Segment,600 BLK E 29TH ST,-123.059885,1,2014
NORTH VANCOUVER,1,PDO,49.307543,Road Segment,600 BLK E 2ND ST,-123.060838,1,2014
NORTH VANCOUVER,1,PDO,49.340103,Road Segment,600 BLK E OSBORNE RD,-123.059263,1,2014
NORTH VANCOUVER,1,PDO,49.311928,Road Segment,600 BLK ROCHE POINT DR,-122.968854,1,2014
NORTH VANCOUVER,1,PDO,49.333115,Road Segment,700 BLK E 26TH ST,-123.052536,1,2014
NORTH VANCOUVER,1,PDO,49.317603,Road Segment,700 BLK LONSDALE AVE,-123.072834,1,2014
NORTH VANCOUVER,1,PDO,49.314078,Road Segment,700 BLK ORWELL ST,-123.02932,1,2014
NORTH VANCOUVER,1,PDO,49.321236,Road Segment,700 BLK W 14TH ST,-123.092502,1,2014
NORTH VANCOUVER,1,PDO,49.336572,Road Segment,700 BLK W QUEENS RD,-123.089565,1,2014
NORTH VANCOUVER,1,PDO,49.342853,Road Segment,700 BLK WELLINGTON DR,-123.052216,1,2014
NORTH VANCOUVER,1,PDO,49.333756,Road Segment,700 BLK WESTVIEW CRES,-123.089277,1,2014
NORTH VANCOUVER,1,PDO,49.315931,Road Segment,800 BLK AUTOMALL DR,-123.096809,1,2014
NORTH VANCOUVER,1,PDO,49.35626,Road Segment,800 BLK MONTROYAL BLVD,-123.092591,1,2014
NORTH VANCOUVER,1,PDO,49.343746,Road Segment,800 BLK REGAL CRES,-123.051896,1,2014
NORTH VANCOUVER,1,PDO,49.323261,Road Segment,800 BLK W 16TH ST,-123.097171,1,2014
NORTH VANCOUVER,1,PDO,49.314338,Road Segment,900 BLK BOWRON CRT,-122.974653,1,2014
NORTH VANCOUVER,1,PDO,49.314754,Road Segment,900 BLK FAIRWAY DR,-122.957315,1,2014
NORTH VANCOUVER,1,PDO,49.322694,Road Segment,900 BLK MARINE DR,-123.09909,1,2014
NORTH VANCOUVER,1,PDO,49.322754,Road Segment,900 BLK MARINE DR,-123.099005,1,2014
NORTH VANCOUVER,1,PDO,49.323746,Road Segment,900 BLK MARINE DR,-123.101672,1,2014
NORTH VANCOUVER,1,PDO,49.314686,Road Segment,900 BLK OLD LILLOOET RD,-123.025197,1,2014
NORTH VANCOUVER,1,PDO,49.318109,Road Segment,900 BLK W 1ST ST,-123.100653,1,2014
NORTH VANCOUVER,1,PDO,49.307687,Road Segment,ALDERCREST DR,-122.970142,1,2014
NORTH VANCOUVER,1,PDO,49.338342,Road Segment,ALLAN RD,-123.032643,1,2014
NORTH VANCOUVER,2,PDO,49.321976,Road Segment,ANNE MACDONALD WAY,-122.976281,1,2014
NORTH VANCOUVER,1,PDO,49.319712,Road Segment,ARBORLYNN DR,-123.034518,1,2014
NORTH VANCOUVER,1,PDO,49.315931,Road Segment,AUTOMALL DR,-123.096809,1,2014
NORTH VANCOUVER,1,PDO,49.315948,Road Segment,AUTOMALL DR,-123.09881,1,2014
NORTH VANCOUVER,1,PDO,49.316612,Road Segment,AUTOMALL DR,-123.098396,1,2014
NORTH VANCOUVER,1,PDO,49.325095,Road Segment,BANBURY RD,-122.949274,1,2014
NORTH VANCOUVER,1,PDO,49.318566,Road Segment,BANFF CRT,-122.971067,1,2014
NORTH VANCOUVER,1,PDO,49.31894,Road Segment,BANFF CRT,-122.970716,1,2014
NORTH VANCOUVER,1,PDO,49.319503,Road Segment,BERKLEY RD,-123.004967,1,2014
NORTH VANCOUVER,1,PDO,49.316127,Road Segment,BEWICKE AVE,-123.091678,1,2014
NORTH VANCOUVER,1,PDO,49.325283,Road Segment,BOWSER AVE,-123.116136,1,2014
NORTH VANCOUVER,1,PDO,49.328912,Road Segment,BOWSER AVE,-123.115421,1,2014
NORTH VANCOUVER,2,PDO,49.337754,Road Segment,BRANTWOOD RD,-123.108623,1,2014
NORTH VANCOUVER,1,PDO,49.325897,Road Segment,BRIARLYNN CRES,-123.034961,1,2014
NORTH VANCOUVER,1,PDO,49.323425,Road Segment,BRIDGMAN AVE,-123.110595,1,2014
NORTH VANCOUVER,1,PDO,49.316831,Road Segment,BROCKTON PL,-122.96336,1,2014
NORTH VANCOUVER,1,PDO,49.311801,Road Segment,BROOKSBANK AVE,-123.040386,1,2014
NORTH VANCOUVER,2,PDO,49.308808,Road Segment,BROOKSBANK AVE,-123.040471,1,2014
NORTH VANCOUVER,2,PDO,49.309811,Road Segment,BROOKSBANK AVE,-123.040442,1,2014
NORTH VANCOUVER,1,PDO,49.311417,Road Segment,BROWNING PL,-123.007375,1,2014
NORTH VANCOUVER,1,PDO,49.316743,Road Segment,CALEDONIA AVE,-122.952258,1,2014
NORTH VANCOUVER,1,PDO,49.318041,Road Segment,CALEDONIA AVE,-122.951739,1,2014
NORTH VANCOUVER,1,PDO,49.328538,Road Segment,CALEDONIA AVE,-122.951974,1,2014
NORTH VANCOUVER,2,PDO,49.357164,Road Segment,CANYON BLVD,-123.092183,1,2014
NORTH VANCOUVER,1,PDO,49.323711,Road Segment,CAPILANO RD,-123.122754,1,2014
NORTH VANCOUVER,1,PDO,49.325566,Road Segment,CAPILANO RD,-123.121052,1,2014
NORTH VANCOUVER,1,PDO,49.328486,Road Segment,CAPILANO RD,-123.118367,1,2014
NORTH VANCOUVER,1,PDO,49.342638,Road Segment,CAPILANO RD,-123.113541,1,2014
NORTH VANCOUVER,2,PDO,49.336048,Road Segment,CAPILANO RD,-123.115731,1,2014
NORTH VANCOUVER,2,PDO,49.339958,Road Segment,CAPILANO RD,-123.114406,1,2014
NORTH VANCOUVER,1,PDO,49.341727,Road Segment,CARISBROOKE CRES,-123.073894,1,2014
NORTH VANCOUVER,1,PDO,49.318079,Road Segment,CARNATION ST,-122.999823,1,2014
NORTH VANCOUVER,1,PDO,49.35012,Road Segment,CAROLYN DR,-123.101629,1,2014
NORTH VANCOUVER,4,PDO,49.310813,Road Segment,CHADWICK CRT,-123.083687,1,2014
NORTH VANCOUVER,1,PDO,49.327804,Road Segment,CHESTERFIELD AVE,-123.075344,1,2014
NORTH VANCOUVER,1,PDO,49.336089,Road Segment,CHESTERFIELD AVE,-123.075122,1,2014
NORTH VANCOUVER,2,PDO,49.314406,Road Segment,CHESTERFIELD AVE,-123.080551,1,2014
NORTH VANCOUVER,2,PDO,49.323653,Road Segment,CHESTERFIELD AVE,-123.07545,1,2014
NORTH VANCOUVER,2,PDO,49.311396,Road Segment,CHESTERFIELD PL,-123.083616,1,2014
NORTH VANCOUVER,1,PDO,49.321999,Road Segment,COLDWELL RD,-122.958843,1,2014
NORTH VANCOUVER,1,PDO,49.338531,Road Segment,COLWOOD DR,-123.098077,1,2014
NORTH VANCOUVER,1,PDO,49.327048,Road Segment,CORTELL ST,-123.103744,1,2014
NORTH VANCOUVER,1,PDO,49.349716,Road Segment,CRESTWOOD AVE,-123.080814,1,2014
NORTH VANCOUVER,1,PDO,49.32526,Road Segment,DEEP COVE CRES,-122.951953,1,2014
NORTH VANCOUVER,1,PDO,49.320363,Road Segment,DEEP COVE RD,-122.953581,1,2014
NORTH VANCOUVER,2,PDO,49.316598,Road Segment,DEEP COVE RD,-122.953582,1,2014
NORTH VANCOUVER,1,PDO,49.326438,Road Segment,DERBYSHIRE WAY,-123.00026,1,2014
NORTH VANCOUVER,1,PDO,49.305868,Road Segment,DOLLARTON HWY,-123.012469,1,2014
NORTH VANCOUVER,1,PDO,49.307132,Road Segment,DOLLARTON HWY,-123.008322,1,2014
NORTH VANCOUVER,1,PDO,49.307236,Road Segment,DOLLARTON HWY,-123.008393,1,2014
NORTH VANCOUVER,1,PDO,49.307844,Road Segment,DOLLARTON HWY,-123.004712,1,2014
NORTH VANCOUVER,1,PDO,49.308752,Road Segment,DOLLARTON HWY,-122.991274,1,2014
NORTH VANCOUVER,2,PDO,49.308612,Road Segment,DOLLARTON HWY,-122.998079,1,2014
NORTH VANCOUVER,1,PDO,49.337447,Road Segment,DRAYCOTT RD,-123.032992,1,2014
NORTH VANCOUVER,1,PDO,49.339729,Road Segment,DUVAL RD,-123.022179,1,2014
NORTH VANCOUVER,1,PDO,49.347165,Road Segment,DYCK RD,-123.039636,1,2014
NORTH VANCOUVER,1,PDO,49.317694,Road Segment,E 11TH ST,-123.0533,1,2014
NORTH VANCOUVER,1,PDO,49.317878,Road Segment,E 11TH ST,-123.070933,1,2014
NORTH VANCOUVER,1,PDO,49.319918,Road Segment,E 13TH ST,-123.067716,1,2014
NORTH VANCOUVER,1,PDO,49.31995,Road Segment,E 13TH ST,-123.070813,1,2014
NORTH VANCOUVER,1,PDO,49.3206,Road Segment,E 14TH ST,-123.03891,1,2014
NORTH VANCOUVER,1,PDO,49.322047,Road Segment,E 15TH ST,-123.06998,1,2014
NORTH VANCOUVER,1,PDO,49.322818,Road Segment,E 16TH ST,-123.040349,1,2014
NORTH VANCOUVER,1,PDO,49.323797,Road Segment,E 17TH ST,-123.037732,1,2014
NORTH VANCOUVER,1,PDO,49.324068,Road Segment,E 17TH ST,-123.064516,1,2014
NORTH VANCOUVER,1,PDO,49.324099,Road Segment,E 17TH ST,-123.067604,1,2014
NORTH VANCOUVER,2,PDO,49.324137,Road Segment,E 17TH ST,-123.071487,1,2014
NORTH VANCOUVER,1,PDO,49.325033,Road Segment,E 18TH ST,-123.058695,1,2014
NORTH VANCOUVER,1,PDO,49.334991,Road Segment,E 28TH ST,-123.067475,1,2014
NORTH VANCOUVER,1,PDO,49.335594,Road Segment,E 29TH ST,-123.058435,1,2014
NORTH VANCOUVER,1,PDO,49.335644,Road Segment,E 29TH ST,-123.067809,1,2014
NORTH VANCOUVER,1,PDO,49.335656,Road Segment,E 29TH ST,-123.07121,1,2014
NORTH VANCOUVER,1,PDO,49.31068,Road Segment,E 2ND ST,-123.07326,1,2014
NORTH VANCOUVER,1,PDO,49.308474,Road Segment,E 3RD ST,-123.058693,1,2014
NORTH VANCOUVER,1,PDO,49.309085,Road Segment,E 3RD ST,-123.067025,1,2014
NORTH VANCOUVER,2,PDO,49.311446,Road Segment,E 3RD ST,-123.072485,1,2014
NORTH VANCOUVER,2,PDO,49.313553,Road Segment,E 4TH ST,-123.074729,1,2014
NORTH VANCOUVER,1,PDO,49.313959,Road Segment,E 6TH ST,-123.069894,1,2014
NORTH VANCOUVER,1,PDO,49.314677,Road Segment,E 8TH ST,-123.061658,1,2014
NORTH VANCOUVER,1,PDO,49.344432,Road Segment,E BRAEMAR RD,-123.063446,1,2014
NORTH VANCOUVER,2,PDO,49.310375,Road Segment,E ESPLANADE,-123.077921,1,2014
NORTH VANCOUVER,1,PDO,49.313451,Road Segment,E KEITH RD,-123.053154,1,2014
NORTH VANCOUVER,1,PDO,49.33612,Road Segment,E QUEENS RD,-123.068103,1,2014
NORTH VANCOUVER,1,PDO,49.323092,Road Segment,EASTERN AVE,-123.070734,1,2014
NORTH VANCOUVER,1,PDO,49.337077,Road Segment,EDGEMONT BLVD,-123.101346,1,2014
NORTH VANCOUVER,1,PDO,49.321263,Road Segment,EDGEWATER LANE,-123.012683,1,2014
NORTH VANCOUVER,1,PDO,49.343264,Road Segment,EMERALD DR,-123.102262,1,2014
NORTH VANCOUVER,1,PDO,49.319393,Road Segment,EMERSON WAY,-122.997969,1,2014
NORTH VANCOUVER,1,PDO,49.342803,Road Segment,EVERGREEN PL,-123.084695,1,2014
NORTH VANCOUVER,1,PDO,49.310738,Road Segment,EXMOUTH RD,-122.991831,1,2014
NORTH VANCOUVER,1,PDO,49.315217,Road Segment,FELL AVE,-123.094797,1,2014
NORTH VANCOUVER,3,PDO,49.319075,Road Segment,FELL AVE,-123.094703,1,2014
NORTH VANCOUVER,1,PDO,49.311509,Road Segment,FERN ST,-123.03125,1,2014
NORTH VANCOUVER,1,PDO,49.318175,Road Segment,FORBES AVE,-123.085798,1,2014
NORTH VANCOUVER,1,PDO,49.339557,Road Segment,FROMME RD,-123.043682,1,2014
NORTH VANCOUVER,1,PDO,49.33011,Road Segment,FULLERTON AVE,-123.121984,1,2014
NORTH VANCOUVER,2,PDO,49.330687,Road Segment,FULLERTON AVE,-123.122224,1,2014
NORTH VANCOUVER,4,PDO,49.309205,Road Segment,GLENHAVEN CRES,-122.955109,1,2014
NORTH VANCOUVER,1,PDO,49.314443,Road Segment,GOSTICK PL,-123.092743,1,2014
NORTH VANCOUVER,2,PDO,49.346544,Road Segment,GRANADA CRES,-123.083284,1,2014
NORTH VANCOUVER,1,PDO,49.327694,Road Segment,GRAND BLVD,-123.061602,1,2014
NORTH VANCOUVER,1,PDO,49.350829,Road Segment,GREENWAY AVE,-123.082515,1,2014
NORTH VANCOUVER,1,PDO,49.319126,Road Segment,HANES AVE,-123.098894,1,2014
NORTH VANCOUVER,1,PDO,49.314577,Road Segment,HARBOURSIDE DR,-123.098342,1,2014
NORTH VANCOUVER,1,PDO,49.337244,Road Segment,HIGHLAND BLVD,-123.102328,1,2014
NORTH VANCOUVER,1,PDO,49.3441,Road Segment,HILLCREST AVE,-123.105609,1,2014
NORTH VANCOUVER,1,PDO,49.334114,Road Segment,HOSKINS RD,-123.027082,1,2014
NORTH VANCOUVER,1,PDO,49.33646,Road Segment,HOSKINS RD,-123.027545,1,2014
NORTH VANCOUVER,2,PDO,49.323782,Road Segment,INDIAN RIVER CRES,-122.961911,1,2014
NORTH VANCOUVER,1,PDO,49.340599,Road Segment,INDIAN RIVER DR,-122.925865,1,2014
NORTH VANCOUVER,1,PDO,49.327876,Road Segment,JONES AVE,-123.081513,1,2014
NORTH VANCOUVER,1,PDO,49.3326,Road Segment,KILMARNOCK CRES,-123.027756,1,2014
NORTH VANCOUVER,1,PDO,49.346321,Road Segment,KILMER RD,-123.042172,1,2014
NORTH VANCOUVER,1,PDO,49.344889,Road Segment,LANGWORTHY ST,-123.026081,1,2014
NORTH VANCOUVER,1,PDO,49.312287,Road Segment,LONSDALE AVE,-123.078309,1,2014
NORTH VANCOUVER,1,PDO,49.313823,Road Segment,LONSDALE AVE,-123.076658,1,2014
NORTH VANCOUVER,1,PDO,49.318417,Road Segment,LONSDALE AVE,-123.072424,1,2014
NORTH VANCOUVER,1,PDO,49.319459,Road Segment,LONSDALE AVE,-123.072386,1,2014
NORTH VANCOUVER,1,PDO,49.320492,Road Segment,LONSDALE AVE,-123.07236,1,2014
NORTH VANCOUVER,1,PDO,49.322583,Road Segment,LONSDALE AVE,-123.072307,1,2014
NORTH VANCOUVER,1,PDO,49.323621,Road Segment,LONSDALE AVE,-123.072281,1,2014
NORTH VANCOUVER,1,PDO,49.325702,Road Segment,LONSDALE AVE,-123.072227,1,2014
NORTH VANCOUVER,1,PDO,49.326739,Road Segment,LONSDALE AVE,-123.072201,1,2014
NORTH VANCOUVER,2,PDO,49.310819,Road Segment,LONSDALE AVE,-123.079636,1,2014
NORTH VANCOUVER,2,PDO,49.321543,Road Segment,LONSDALE AVE,-123.072333,1,2014
NORTH VANCOUVER,2,PDO,49.324661,Road Segment,LONSDALE AVE,-123.072254,1,2014
NORTH VANCOUVER,4,PDO,49.310733,Road Segment,LONSDALE AVE,-123.079863,1,2014
NORTH VANCOUVER,1,PDO,49.308378,Road Segment,LOWRY LANE,-122.949395,1,2014
NORTH VANCOUVER,1,PDO,49.346072,Road Segment,LUCERNE PL,-123.084333,1,2014
NORTH VANCOUVER,2,PDO,49.308117,Road Segment,LYNN AVE,-123.036846,1,2014
NORTH VANCOUVER,1,PDO,49.329946,Road Segment,LYNN VALLEY RD,-123.051636,1,2014
NORTH VANCOUVER,1,PDO,49.333618,Road Segment,LYNN VALLEY RD,-123.044727,1,2014
NORTH VANCOUVER,1,PDO,49.336647,Road Segment,LYNN VALLEY RD,-123.038857,1,2014
NORTH VANCOUVER,1,PDO,49.336701,Road Segment,LYNN VALLEY RD,-123.038951,1,2014
NORTH VANCOUVER,1,PDO,49.35425,Road Segment,LYNN VALLEY RD,-123.024144,1,2014
NORTH VANCOUVER,1,PDO,49.314119,Road Segment,LYON PL,-123.061663,1,2014
NORTH VANCOUVER,1,PDO,49.31454,Road Segment,LYTTON ST,-123.000563,1,2014
NORTH VANCOUVER,1,PDO,49.321628,Road Segment,MAHON AVE,-123.078583,1,2014
NORTH VANCOUVER,1,PDO,49.340666,Road Segment,MAHON AVE,-123.079615,1,2014
NORTH VANCOUVER,2,PDO,49.31422,Road Segment,MAHON AVE,-123.085152,1,2014
NORTH VANCOUVER,1,PDO,49.304826,Road Segment,MAIN ST,-123.030533,1,2014
NORTH VANCOUVER,1,PDO,49.305087,Road Segment,MAIN ST,-123.031804,1,2014
NORTH VANCOUVER,1,PDO,49.306146,Road Segment,MAIN ST,-123.035565,1,2014
NORTH VANCOUVER,1,PDO,49.320484,Road Segment,MARINE DR,-123.092908,1,2014
NORTH VANCOUVER,1,PDO,49.323885,Road Segment,MARINE DR,-123.11197,1,2014
NORTH VANCOUVER,2,PDO,49.321637,Road Segment,MARINE DR,-123.095875,1,2014
NORTH VANCOUVER,2,PDO,49.324638,Road Segment,MARINE DR,-123.123375,1,2014
NORTH VANCOUVER,3,PDO,49.321709,Road Segment,MARINE DR,-123.096319,1,2014
NORTH VANCOUVER,3,PDO,49.322694,Road Segment,MARINE DR,-123.09909,1,2014
NORTH VANCOUVER,4,PDO,49.323861,Road Segment,MARINE DR,-123.109171,1,2014
NORTH VANCOUVER,1,PDO,49.35392,Road Segment,MARINEVIEW CRES,-123.091862,1,2014
NORTH VANCOUVER,1,PDO,49.318799,Road Segment,MCBRIDE ST,-123.112735,1,2014
NORTH VANCOUVER,1,PDO,49.364634,Road Segment,MOLINA RD,-123.093364,1,2014
NORTH VANCOUVER,1,PDO,49.338587,Road Segment,MONTON AVE,-123.110825,1,2014
NORTH VANCOUVER,1,PDO,49.356268,Road Segment,MONTROYAL BLVD,-123.091129,1,2014
NORTH VANCOUVER,2,PDO,49.350798,Road Segment,MONTROYAL BLVD,-123.080937,1,2014
NORTH VANCOUVER,1,PDO,49.316207,Road Segment,MOODY AVE,-123.060082,1,2014
NORTH VANCOUVER,1,PDO,49.301961,Road Segment,MOUNTAIN HWY,-123.03216,1,2014
NORTH VANCOUVER,1,PDO,49.309272,Road Segment,MOUNTAIN HWY,-123.032128,1,2014
NORTH VANCOUVER,1,PDO,49.314723,Road Segment,MOUNTAIN HWY,-123.037834,1,2014
NORTH VANCOUVER,1,PDO,49.3191,Road Segment,MOUNTAIN HWY,-123.036499,1,2014
NORTH VANCOUVER,1,PDO,49.334309,Road Segment,MOUNTAIN HWY,-123.037849,1,2014
NORTH VANCOUVER,1,PDO,49.349374,Road Segment,MOUNTAIN HWY,-123.037762,1,2014
NORTH VANCOUVER,1,PDO,49.351314,Road Segment,MOUNTAIN HWY,-123.037695,1,2014
NORTH VANCOUVER,2,PDO,49.337587,Road Segment,MOUNTAIN HWY,-123.038184,1,2014
NORTH VANCOUVER,1,PDO,49.315936,Road Segment,MT SEYMOUR PKY,-122.971788,1,2014
NORTH VANCOUVER,1,PDO,49.333995,Road Segment,MUNDAY PL,-123.053624,1,2014
NORTH VANCOUVER,1,PDO,49.369404,Road Segment,NANCY GREENE WAY,-123.099587,1,2014
NORTH VANCOUVER,1,PDO,49.369503,Road Segment,NANCY GREENE WAY,-123.09935,1,2014
NORTH VANCOUVER,1,PDO,49.371161,Road Segment,NANCY GREENE WAY,-123.098851,1,2014
NORTH VANCOUVER,1,PDO,49.338852,Road Segment,NORWOOD AVE,-123.077283,1,2014
NORTH VANCOUVER,1,PDO,49.30645,Road Segment,OLD DOLLARTON RD,-123.018246,1,2014
NORTH VANCOUVER,1,PDO,49.318582,Road Segment,ORLOHMA PL,-122.96525,1,2014
NORTH VANCOUVER,1,PDO,49.306643,Road Segment,ORWELL ST,-123.029657,1,2014
NORTH VANCOUVER,1,PDO,49.336438,Road Segment,PAISLEY RD,-123.114299,1,2014
NORTH VANCOUVER,1,PDO,49.331033,Road Segment,PANORAMA DR,-122.947642,1,2014
NORTH VANCOUVER,1,PDO,49.342287,Road Segment,PARK RD,-123.019734,1,2014
NORTH VANCOUVER,1,PDO,49.316511,Road Segment,PARKGATE AVE,-122.974472,1,2014
NORTH VANCOUVER,1,PDO,49.31408,Road Segment,PEMBERTON AVE,-123.107706,1,2014
NORTH VANCOUVER,1,PDO,49.314803,Road Segment,PHILIP AVE,-123.113853,1,2014
NORTH VANCOUVER,1,PDO,49.34004,Road Segment,PLATT CRES,-123.028061,1,2014
NORTH VANCOUVER,1,PDO,49.313517,Road Segment,PREMIER ST,-123.027734,1,2014
NORTH VANCOUVER,3,PDO,49.318691,Road Segment,PREMIER ST,-123.02666,1,2014
NORTH VANCOUVER,1,PDO,49.359049,Road Segment,PROSPECT AVE,-123.093175,1,2014
NORTH VANCOUVER,1,PDO,49.350235,Road Segment,PROSPECT RD,-123.073543,1,2014
NORTH VANCOUVER,1,PDO,49.36627,Road Segment,PTARMIGAN PL,-123.099189,1,2014
NORTH VANCOUVER,1,PDO,49.354024,Road Segment,RANGER AVE,-123.090579,1,2014
NORTH VANCOUVER,1,PDO,49.306862,Road Segment,RAVEN WOODS DR,-122.971248,1,2014
NORTH VANCOUVER,1,PDO,49.339297,Road Segment,RIDGEWOOD DR,-123.110789,1,2014
NORTH VANCOUVER,1,PDO,49.339366,Road Segment,RIDGEWOOD DR,-123.105542,1,2014
NORTH VANCOUVER,1,PDO,49.325356,Road Segment,RIVERGROVE PL,-123.008922,1,2014
NORTH VANCOUVER,1,PDO,49.317686,Road Segment,RIVERSIDE DR,-123.0109,1,2014
NORTH VANCOUVER,2,PDO,49.304995,Road Segment,RIVERSIDE DR,-123.013869,1,2014
NORTH VANCOUVER,1,PDO,49.311928,Road Segment,ROCHE POINT DR,-122.968854,1,2014
NORTH VANCOUVER,1,PDO,49.312573,Road Segment,ROSLYN BLVD,-122.950821,1,2014
NORTH VANCOUVER,1,PDO,49.33635,Road Segment,ROSS RD,-123.041607,1,2014
NORTH VANCOUVER,1,PDO,49.307968,Road Segment,RUPERT ST,-123.033038,1,2014
NORTH VANCOUVER,1,PDO,49.341402,Road Segment,SANDRINGHAM CRES,-123.075377,1,2014
NORTH VANCOUVER,1,PDO,49.326018,Road Segment,SECHELT DR,-122.998987,1,2014
NORTH VANCOUVER,1,PDO,49.308895,Road Segment,SEYMOUR BLVD,-123.02363,1,2014
NORTH VANCOUVER,1,PDO,49.315167,Road Segment,SEYMOUR BLVD,-123.013282,1,2014
NORTH VANCOUVER,1,PDO,49.337612,Road Segment,SHAKESPEARE AVE,-123.044424,1,2014
NORTH VANCOUVER,1,PDO,49.341501,Road Segment,SHANNON CRES,-123.084996,1,2014
NORTH VANCOUVER,1,PDO,49.313827,Road Segment,SHAVINGTON ST,-123.042447,1,2014
NORTH VANCOUVER,1,PDO,49.334895,Road Segment,SOMERSET ST,-123.059991,1,2014
NORTH VANCOUVER,1,PDO,49.322517,Road Segment,ST ANDREWS AVE,-123.066108,1,2014
NORTH VANCOUVER,1,PDO,49.306163,Road Segment,ST DAVIDS AVE,-123.066132,1,2014
NORTH VANCOUVER,1,PDO,49.31172,Road Segment,ST GEORGES AVE,-123.074394,1,2014
NORTH VANCOUVER,1,PDO,49.313324,Road Segment,ST GEORGES AVE,-123.072746,1,2014
NORTH VANCOUVER,1,PDO,49.321527,Road Segment,ST GEORGES AVE,-123.069212,1,2014
NORTH VANCOUVER,1,PDO,49.324631,Road Segment,ST GEORGES AVE,-123.069133,1,2014
NORTH VANCOUVER,1,PDO,49.341906,Road Segment,ST GEORGES AVE,-123.068601,1,2014
NORTH VANCOUVER,1,PDO,49.316173,Road Segment,STRATHAVEN DR,-122.985729,1,2014
NORTH VANCOUVER,1,PDO,49.31671,Road Segment,STRATHAVEN DR,-122.986114,1,2014
NORTH VANCOUVER,2,PDO,49.318413,Road Segment,STRATHCONA RD,-122.944708,1,2014
NORTH VANCOUVER,1,PDO,49.342388,Road Segment,SUNNYCREST DR,-123.100932,1,2014
NORTH VANCOUVER,1,PDO,49.347267,Road Segment,SUNSHINE FALLS LANE,-122.913935,1,2014
NORTH VANCOUVER,1,PDO,49.342693,Road Segment,SYKES RD,-123.048398,1,2014
NORTH VANCOUVER,1,PDO,49.348998,Road Segment,TALL TREE LANE,-123.106334,1,2014
NORTH VANCOUVER,1,PDO,49.349221,Road Segment,UNDERWOOD AVE,-123.024712,1,2014
NORTH VANCOUVER,1,PDO,49.35332,Road Segment,UNDERWOOD PL,-123.025225,1,2014
NORTH VANCOUVER,2,PDO,49.351628,Road Segment,VENTURA CRES,-123.078785,1,2014
NORTH VANCOUVER,1,PDO,49.310208,Road Segment,VICTORY SHIP WAY,-123.078468,1,2014
NORTH VANCOUVER,2,PDO,49.309562,Road Segment,VICTORY SHIP WAY,-123.077569,1,2014
NORTH VANCOUVER,1,PDO,49.321047,Road Segment,W 14TH ST,-123.074533,1,2014
NORTH VANCOUVER,1,PDO,49.321126,Road Segment,W 14TH ST,-123.106403,1,2014
NORTH VANCOUVER,1,PDO,49.321236,Road Segment,W 14TH ST,-123.092502,1,2014
NORTH VANCOUVER,2,PDO,49.323113,Road Segment,W 16TH ST,-123.073881,1,2014
NORTH VANCOUVER,2,PDO,49.323261,Road Segment,W 16TH ST,-123.097171,1,2014
NORTH VANCOUVER,1,PDO,49.324161,Road Segment,W 17TH ST,-123.073849,1,2014
NORTH VANCOUVER,1,PDO,49.32474,Road Segment,W 17TH ST,-123.10356,1,2014
NORTH VANCOUVER,1,PDO,49.326243,Road Segment,W 19TH ST,-123.073802,1,2014
NORTH VANCOUVER,1,PDO,49.316665,Road Segment,W 1ST ST,-123.117136,1,2014
NORTH VANCOUVER,2,PDO,49.314182,Road Segment,W 1ST ST,-123.084111,1,2014
NORTH VANCOUVER,1,PDO,49.329346,Road Segment,W 22ND ST,-123.079938,1,2014
NORTH VANCOUVER,1,PDO,49.329478,Road Segment,W 22ND ST,-123.073725,1,2014
NORTH VANCOUVER,1,PDO,49.330291,Road Segment,W 23RD ST,-123.076826,1,2014
NORTH VANCOUVER,1,PDO,49.335202,Road Segment,W 28TH ST,-123.085596,1,2014
NORTH VANCOUVER,2,PDO,49.313353,Road Segment,W 2ND ST,-123.079428,1,2014
NORTH VANCOUVER,1,PDO,49.314113,Road Segment,W 3RD ST,-123.078595,1,2014
NORTH VANCOUVER,1,PDO,49.315786,Road Segment,W 3RD ST,-123.082438,1,2014
